player_name,Player,season,G,Min,eFG_per,OR_per,DR_per,TO_per,FTr,Fguse_per,ShotUse_per,AstRate,FG3r,BLKr,STLr,PF/48min,FG2_per,FG3_per,TREB_per,Floor_per,ORTG,PtsProd,PossUsg,DRTG,NetPts/48,NetPtsAR,WinsAR,StartYear,YearsInLeague,all_nba,team,Positions
Ivan Johnson,"Johnson,Ivan4",2013,69,1035,0.521,0.085,0.207,0.172,0.228,0.206,0.215,0.074,0.037,0.008,0.028,6.1,0.536,0.077,0.147,0.51,103.9,430,21%,99.1,0.9,63,2.1,2012,2,0,None,3.5
JaJuan Johnson,"Johnson,JaJuan",2012,36,298,0.446,0.083,0.143,0.111,0.05,0.254,0.238,0.036,0,0.028,0.009,4,0.446,,0.115,0.4,81.5,103,22%,96.4,-3,-6,-0.2,2012,1,0,None,4.5
James Johnson,"Johnson,James",2010,65,757,0.488,0.051,0.136,0.226,0.243,0.162,0.164,0.098,0.219,0.033,0.014,8,0.488,0.326,0.094,0.44,93.2,252,18%,104.5,-2,-1,0,2010,1,0,None,3.5
James Johnson,"Johnson,James",2011,38,821,0.473,0.053,0.15,0.215,0.198,0.171,0.171,0.167,0.143,0.027,0.021,5.6,0.493,0.235,0.102,0.46,96,286,19%,108,-2.2,-4,-0.1,2010,2,0,None,3.5
James Johnson,"Johnson,James",2012,62,1561,0.468,0.056,0.162,0.171,0.156,0.206,0.202,0.139,0.116,0.033,0.024,5.4,0.467,0.317,0.11,0.45,95,562,20%,99.1,-0.7,41,1.4,2010,3,0,None,3.5
James Johnson,"Johnson,James",2013,54,878,0.417,0.062,0.129,0.203,0.141,0.185,0.183,0.102,0.074,0.033,0.024,5.4,0.439,0.095,0.095,0.42,86.4,290,20%,111.8,-4.7,-50,-1.7,2010,4,0,None,3.5
James Johnson,"Johnson,James",2014,52,956,0.5,0.074,0.132,0.178,0.247,0.19,0.193,0.182,0.282,0.036,0.024,5.1,0.548,0.253,0.103,0.51,110.1,409,21%,99.3,2,80,2.7,2010,5,0,None,3.5
James Johnson,"Johnson,James",2015,70,1370,0.603,0.051,0.165,0.172,0.166,0.171,0.169,0.114,0.126,0.03,0.02,5.4,0.643,0.216,0.108,0.56,115.9,534,17%,103.1,1.9,112,3.7,2010,6,0,None,3.5
Joe Johnson,"johnson,joe",2002,77,1916,0.462,0.043,0.107,0.121,0.07,0.177,0.166,0.151,0.223,0.006,0.016,2.9,0.469,0.292,0.075,0.48,102,599,16%,105.2,-0.8,48,1.6,2002,1,0,None,2
Joe Johnson,"johnson,joe",2003,82,2255,0.444,0.028,0.105,0.135,0.121,0.206,0.197,0.151,0.258,0.005,0.014,3,0.408,0.366,0.066,0.45,98.8,788,19%,106.8,-1.5,23,0.8,2002,2,0,None,2
Joe Johnson,"johnson,joe",2004,82,3333,0.462,0.027,0.105,0.143,0.135,0.229,0.221,0.186,0.211,0.005,0.014,2.5,0.463,0.305,0.066,0.47,100.7,1397,22%,109.6,-1.6,31,1,2002,3,0,None,2
Joe Johnson,"johnson,joe",2005,82,3238,0.536,0.041,0.095,0.123,0.115,0.205,0.195,0.132,0.314,0.004,0.012,2.5,0.454,0.478,0.069,0.5,113.3,1362,18%,110.5,0.3,156,5.2,2002,4,0,None,2
Joe Johnson,"johnson,joe",2006,82,3339,0.499,0.034,0.088,0.171,0.187,0.256,0.246,0.291,0.258,0.006,0.016,2.7,0.487,0.356,0.06,0.5,108.7,1700,25%,114.3,-0.5,103,3.4,2002,5,0,None,2
Joe Johnson,"Johnson,Joe",2007,57,2360,0.523,0.027,0.096,0.147,0.206,0.301,0.294,0.218,0.274,0.003,0.014,2.3,0.504,0.381,0.061,0.5,108.7,1305,27%,109.9,0.5,121,4,2002,6,0,None,2
Joe Johnson,"Johnson,Joe",2008,82,3334,0.489,0.029,0.099,0.139,0.211,0.272,0.264,0.256,0.297,0.003,0.013,2.4,0.454,0.381,0.064,0.5,109.8,1758,25%,110.8,0.3,163,5.4,2002,7,0,None,2
Joe Johnson,"Johnson,Joe",2009,79,3119,0.489,0.025,0.105,0.125,0.211,0.278,0.271,0.265,0.292,0.004,0.014,2.7,0.468,0.36,0.065,0.5,110.7,1721,26%,109.4,0.9,190,6.3,2002,8,0,None,2
Joe Johnson,"Johnson,Joe",2010,76,2886,0.505,0.03,0.114,0.103,0.159,0.28,0.272,0.22,0.253,0.001,0.015,2.4,0.488,0.369,0.071,0.52,113.5,1603,26%,109.2,1.6,216,7.2,2002,9,1,Third Team,2
Joe Johnson,"Johnson,Joe",2011,72,2554,0.481,0.028,0.109,0.118,0.168,0.279,0.273,0.24,0.258,0.002,0.01,2.5,0.494,0.297,0.069,0.49,106.4,1311,26%,109.9,-0.2,96,3.2,2002,10,0,None,2
Joe Johnson,"Johnson,Joe",2012,60,2127,0.521,0.03,0.092,0.118,0.17,0.265,0.259,0.197,0.346,0.004,0.012,1.7,0.489,0.388,0.061,0.48,110,1078,24%,105.1,1.5,153,5.1,2002,11,0,None,2
Joe Johnson,"Johnson,Joe",2013,72,2642,0.493,0.024,0.074,0.121,0.125,0.242,0.229,0.167,0.375,0.003,0.01,1.8,0.452,0.375,0.049,0.48,110.3,1120,21%,109.8,0.2,119,4,2002,12,0,None,2
Joe Johnson,"Johnson,Joe",2014,79,2575,0.533,0.022,0.103,0.116,0.156,0.246,0.235,0.15,0.397,0.002,0.01,2.4,0.489,0.401,0.063,0.49,113,1169,21%,110.8,0.5,136,4.5,2002,13,0,None,2
Joe Johnson,"Johnson,Joe",2015,80,2791,0.494,0.021,0.133,0.127,0.138,0.215,0.208,0.171,0.329,0.003,0.011,2.1,0.472,0.359,0.077,0.48,107,1151,20%,110.8,-0.7,74,2.5,2002,14,0,None,2
John Johnson,"Johnson,John",1978,77,1823,0.415,0.056,0.123,0.192,0.161,0.232,0.227,0.167,0,0.006,0.011,5.2,0.415,,0.088,0.47,93.2,821,22%,101.6,-1.7,10,0.3,,,0,None,
John Johnson,"Johnson,John",1979,82,2386,0.434,0.056,0.126,0.244,0.231,0.182,0.181,0.203,0,0.006,0.011,4.9,0.434,,0.091,0.47,94.3,982,20%,103,-1.8,10,0.3,,,0,None,
John Johnson,"Johnson,John",1980,81,2533,0.488,0.067,0.11,0.247,0.209,0.16,0.158,0.224,0,0.007,0.014,4,0.488,,0.088,0.51,102.6,1026,19%,104.3,-0.4,84,2.8,,,0,None,
John Johnson,"Johnson,John",1981,80,2324,0.431,0.065,0.105,0.222,0.2,0.206,0.2,0.196,0.001,0.006,0.012,4.2,0.431,0,0.086,0.47,94.6,982,22%,108.4,-2.8,-38,-1.3,,,0,None,
John Johnson,"Johnson,John",1982,14,187,0.489,0.018,0.084,0.261,0.333,0.133,0.138,0.202,0,0.009,0.01,5.1,0.489,,0.052,0.5,99.3,65,17%,105.6,-1.3,3,0.1,,,0,None,
Kannard Johnson,"Johnson,Kannard",1988,4,12,0.333,0,0,0.481,0,0.146,0.128,0,0,0,0.041,4,0.333,,0,0.2,39.5,2,17%,106.8,-11.4,-2,-0.1,1988,1,0,None,4
Ken Johnson,"johnson,ken",2003,16,156,0.405,0.029,0.213,0.162,0.054,0.144,0.139,0,0,0.049,0.004,6.2,0.405,,0.118,0.39,75.9,28,13%,102.6,-3.5,-5,-0.2,2003,1,0,None,5
KenH Johnson,"Johnson,KenH",1986,128,1630,0.528,0.125,0.213,0.215,0.173,0.143,0.144,0.03,0,0.015,0.007,8.7,0.528,,0.169,0.51,98.4,1079,15%,107.9,-2,1,0,1986,1,0,None,4
Kevin Johnson,"Johnson,Kevin",1988,80,1917,0.466,0.022,0.092,0.188,0.297,0.175,0.176,0.314,0.04,0.007,0.026,3.9,0.472,0.208,0.057,0.53,109.2,846,20%,108.6,0.1,82,2.7,1988,1,0,None,1
Kevin Johnson,"johnson,kevin",1989,81,3179,0.506,0.016,0.094,0.197,0.45,0.186,0.197,0.404,0.02,0.004,0.02,3.4,0.514,0.091,0.057,0.57,118.3,1934,24%,108,2.9,324,10.8,1988,2,1,Second Team,1
Kevin Johnson,"johnson,kevin",1990,74,2782,0.502,0.018,0.084,0.168,0.432,0.232,0.243,0.444,0.035,0.003,0.016,2.5,0.51,0.195,0.053,0.58,119.6,1877,27%,110.6,3.2,301,10,1988,3,1,Second Team,1
Kevin Johnson,"Johnson,Kevin",1991,77,2772,0.52,0.022,0.081,0.175,0.453,0.226,0.239,0.407,0.038,0.002,0.028,3,0.529,0.205,0.053,0.59,120.9,1859,26%,107.5,4.1,353,11.8,1988,4,1,Second Team,1
Kevin Johnson,"Johnson,Kevin",1992,78,2899,0.484,0.024,0.084,0.178,0.398,0.213,0.225,0.406,0.041,0.004,0.019,3,0.49,0.217,0.055,0.56,115.5,1766,25%,108.4,2.3,258,8.6,1988,5,1,Third Team,1
Kevin Johnson,"Johnson,Kevin",1993,49,1643,0.5,0.021,0.049,0.197,0.4,0.191,0.2,0.327,0.014,0.007,0.025,2.9,0.504,0.125,0.035,0.56,115.2,884,22%,110.1,1.4,117,3.9,1988,6,0,None,1
Kevin Johnson,"Johnson,Kevin",1994,67,2449,0.49,0.026,0.051,0.185,0.388,0.223,0.234,0.385,0.028,0.002,0.025,2.5,0.494,0.222,0.038,0.56,116,1473,26%,109.2,2.3,221,7.4,1988,7,1,Second Team,1
Kevin Johnson,"Johnson,Kevin",1995,47,1352,0.474,0.027,0.071,0.15,0.447,0.22,0.237,0.401,0.05,0.008,0.017,3.1,0.487,0.154,0.049,0.57,119.2,834,26%,113.7,2.2,118,3.9,1988,8,0,None,1
Kevin Johnson,"Johnson,Kevin",1996,56,2007,0.523,0.025,0.102,0.178,0.507,0.201,0.216,0.415,0.085,0.004,0.021,3.4,0.52,0.368,0.064,0.58,122.3,1165,24%,110.8,3.1,213,7.1,1988,9,0,None,1
Kevin Johnson,"johnson,kevin",1997,70,2658,0.546,0.024,0.087,0.173,0.493,0.198,0.217,0.393,0.227,0.003,0.02,2.5,0.512,0.441,0.056,0.57,124.3,1558,24%,111.4,3.5,302,10.1,1988,10,0,None,1
Kevin Johnson,"johnson,kevin",1998,50,1290,0.452,0.032,0.114,0.205,0.467,0.16,0.174,0.285,0.075,0.003,0.011,2.1,0.47,0.154,0.074,0.53,110.9,547,20%,108.8,0.4,65,2.2,1988,11,0,None,1
Kevin Johnson,"Johnson,Kevin",2000,6,113,0.589,0,0.155,0.195,0.25,0.145,0.143,0.332,0.036,0,0.009,2.5,0.556,1,0.079,0.58,123.2,44,16%,101.9,3,12,0.4,1988,13,0,None,1
Larry Johnson,"Johnson,Larry",1978,4,38,0.231,0.028,0.112,0.199,0,0.185,0.174,0.235,0,0.027,0.061,3.8,0.231,,0.071,0.3,59,9,18%,94.9,-6.9,-4,-0.1,,,0,None,
Larry Johnson ,"Johnson,LarryD",1992,82,3047,0.492,0.112,0.207,0.116,0.269,0.216,0.219,0.135,0.017,0.009,0.013,3.5,0.494,0.227,0.159,0.57,116.2,1604,21%,110,1.5,221,7.4,1992,1,0,None,3.5
Larry Johnson ,"Johnson,LarryD",1993,82,3323,0.532,0.096,0.18,0.145,0.243,0.228,0.227,0.159,0.051,0.004,0.008,2.7,0.54,0.254,0.14,0.57,115.4,1802,22%,111.2,1.3,226,7.5,1992,2,1,Second Team,3.5
Larry Johnson ,"Johnson,LarryD",1994,51,1757,0.519,0.093,0.186,0.152,0.204,0.214,0.213,0.16,0.031,0.004,0.008,3.6,0.524,0.238,0.141,0.55,109.9,839,21%,106.9,0.7,100,3.3,1992,3,0,None,3.5
Larry Johnson ,"Johnson,LarryD",1995,81,3234,0.513,0.073,0.138,0.148,0.225,0.232,0.23,0.194,0.172,0.005,0.013,2.6,0.5,0.386,0.107,0.52,110.9,1556,23%,108.7,0.7,183,6.1,1992,4,0,None,3.5
Larry Johnson ,"Johnson,LarryD",1996,81,3274,0.503,0.09,0.164,0.125,0.349,0.225,0.236,0.18,0.149,0.008,0.009,2.5,0.495,0.366,0.127,0.56,118.5,1722,23%,113.5,1.5,238,7.9,1992,5,0,None,3.5
Larry Johnson ,"Johnson,LarryD",1997,76,2613,0.535,0.079,0.101,0.159,0.259,0.179,0.181,0.114,0.143,0.009,0.013,4.6,0.543,0.324,0.09,0.55,112.7,962,17%,104.9,1.1,166,5.5,1992,6,0,None,3.5
Larry Johnson ,"Johnson,LarryD",1998,70,2412,0.494,0.087,0.113,0.133,0.242,0.227,0.23,0.114,0.071,0.003,0.009,3.8,0.504,0.238,0.1,0.53,109.2,1044,22%,104.7,1,149,5,1992,7,0,None,3.5
Larry Johnson ,"Johnson,LarryD",1999,49,1639,0.495,0.068,0.134,0.165,0.293,0.183,0.184,0.135,0.201,0.004,0.011,4.3,0.484,0.359,0.102,0.51,108.9,588,18%,101,1.1,107,3.6,1992,8,0,None,3.5
Larry Johnson ,"Johnson,LarryD",2000,70,2281,0.477,0.047,0.148,0.13,0.196,0.178,0.176,0.126,0.267,0.002,0.01,4.3,0.469,0.333,0.099,0.49,105.4,762,17%,103.1,0.2,103,3.4,1992,9,0,None,3.5
Larry Johnson ,"Johnson,LarryD",2001,65,2105,0.454,0.053,0.152,0.147,0.171,0.182,0.178,0.105,0.273,0.009,0.01,4.8,0.448,0.313,0.104,0.46,99,655,18%,99.4,-0.1,82,2.7,1992,10,0,None,3.5
Lee Johnson,"Johnson,Lee",1981,12,90,0.28,0.073,0.209,0.249,0.12,0.153,0.147,0.014,0,0.031,0,9.6,0.28,,0.139,0.33,65.1,18,15%,107.5,-6.8,-9,-0.3,1981,1,0,None,4
Linton Johnson,"johnson,linton",2004,41,736,0.372,0.085,0.189,0.171,0.108,0.162,0.157,0.06,0.163,0.026,0.026,5.9,0.382,0.212,0.136,0.39,81.3,176,15%,99.6,-2.8,-12,-0.4,2004,1,0,None,3.5
Linton Johnson,"johnson,linton",2005,2,15,0,0,0.234,0.421,0,0.082,0.072,0,0.5,0,0.036,3.2,0,0,0.117,0,0,0,9%,106,-8.9,-2,-0.1,2004,2,0,None,3.5
Linton Johnson,"johnson,linton",2006,36,527,0.453,0.088,0.187,0.17,0.121,0.176,0.166,0.045,0.242,0.014,0.012,5.6,0.425,0.361,0.137,0.44,94.5,156,17%,111.9,-3,-10,-0.3,2004,3,0,None,3.5
Linton Johnson,"Johnson,Linton",2007,54,726,0.516,0.081,0.181,0.136,0.158,0.156,0.151,0.04,0.158,0.015,0.024,6.7,0.519,0.333,0.13,0.53,110.9,221,15%,101.3,1.1,47,1.6,2004,4,0,None,3.5
Linton Johnson,"Johnson,Linton",2008,8,63,0.5,0.095,0.159,0.216,0.105,0.177,0.166,0.093,0.158,0.009,0,8.4,0.5,0.333,0.128,0.46,98.8,23,19%,121.9,-4.4,-3,-0.1,2004,5,0,None,3.5
Linton Johnson,"Johnson,Linton",2009,10,56,0.409,0.064,0.106,0.176,0,0.119,0.106,0.053,0.182,0,0.009,6,0.333,0.5,0.085,0.39,87.3,10,10%,115.5,-4.2,-3,-0.1,2004,6,0,None,3.5
Magic Johnson,"Johnson,Magic",1980,77,2795,0.534,0.071,0.154,0.225,0.394,0.183,0.197,0.252,0.033,0.007,0.031,3.7,0.54,0.226,0.116,0.56,113,1532,23%,102.1,2.6,270,9,1980,1,0,None,1
Magic Johnson,"Johnson,Magic",1981,37,1371,0.534,0.085,0.164,0.19,0.291,0.23,0.238,0.318,0.029,0.01,0.043,3.5,0.542,0.176,0.127,0.57,114.6,863,26%,99.2,4.1,175,5.8,1980,2,0,None,1
Magic Johnson,"Johnson,Magic",1982,78,2991,0.54,0.095,0.175,0.198,0.318,0.181,0.19,0.31,0.028,0.006,0.032,3.6,0.546,0.207,0.137,0.59,118.3,1705,22%,102.3,3.8,362,12.1,1980,3,1,Second Team,1
Magic Johnson,"Johnson,Magic",1983,79,2907,0.548,0.085,0.171,0.219,0.326,0.169,0.177,0.344,0.023,0.008,0.028,3.3,0.56,0,0.13,0.59,118.7,1632,22%,102.7,3.8,349,11.6,1980,4,1,First Team,1
Magic Johnson,"Johnson,Magic",1984,67,2567,0.569,0.047,0.161,0.242,0.372,0.166,0.174,0.425,0.037,0.01,0.027,3.2,0.579,0.207,0.108,0.58,118.1,1491,23%,104.6,3.3,285,9.5,1980,5,1,First Team,1
Magic Johnson,"Johnson,Magic",1985,77,2781,0.565,0.041,0.144,0.215,0.435,0.176,0.189,0.425,0.041,0.005,0.019,2.7,0.577,0.189,0.097,0.6,123.5,1749,24%,106.9,4.3,367,12.2,1980,6,1,First Team,1
Magic Johnson,"Johnson,Magic",1986,72,2578,0.532,0.039,0.143,0.2,0.412,0.192,0.203,0.451,0.047,0.003,0.02,2.5,0.541,0.233,0.094,0.59,122.1,1666,25%,105.8,4.5,348,11.6,1980,7,1,First Team,1
Magic Johnson,"Johnson,Magic",1987,80,2904,0.525,0.05,0.137,0.17,0.409,0.245,0.257,0.472,0.03,0.006,0.022,2.8,0.532,0.205,0.097,0.6,123.9,2190,29%,105.9,5.8,472,15.7,1980,8,1,First Team,1
Magic Johnson,"Johnson,Magic",1988,72,2637,0.497,0.04,0.148,0.19,0.419,0.211,0.222,0.454,0.056,0.003,0.021,2.7,0.51,0.196,0.097,0.57,118.4,1678,26%,106.8,3.4,298,9.9,1980,9,1,First Team,1
Magic Johnson,"johnson,magic",1989,77,2886,0.535,0.046,0.18,0.191,0.451,0.218,0.23,0.486,0.165,0.004,0.023,2.9,0.548,0.314,0.117,0.59,125,2038,27%,105.8,5.7,461,15.4,1980,10,1,First Team,1
Magic Johnson,"johnson,magic",1990,79,2937,0.526,0.052,0.148,0.18,0.498,0.219,0.236,0.455,0.243,0.006,0.022,2.7,0.51,0.384,0.102,0.58,126.2,2029,27%,107.2,5.5,460,15.3,1980,11,1,First Team,1
Magic Johnson,"johnson,Magic",1991,79,2933,0.518,0.043,0.169,0.209,0.532,0.191,0.209,0.493,0.256,0.003,0.018,2.5,0.532,0.32,0.109,0.57,123.5,1860,26%,105.5,4.8,416,13.9,1980,12,1,First Team,1
Magic Johnson,"Johnson,Magic",1996,32,958,0.503,0.05,0.17,0.224,0.585,0.18,0.204,0.341,0.197,0.008,0.014,2.4,0.487,0.379,0.111,0.54,116.9,537,25%,109.1,2.2,85,2.8,1980,17,0,None,1
Marques Johnson,"Johnson,Marques",1978,80,2765,0.522,0.109,0.216,0.133,0.25,0.221,0.225,0.095,0,0.019,0.015,3.8,0.522,,0.162,0.57,113.7,1491,21%,101.6,2.8,279,9.3,,,0,None,
Marques Johnson,"Johnson,Marques",1979,77,2779,0.55,0.084,0.149,0.113,0.223,0.274,0.278,0.123,0,0.017,0.019,3.2,0.55,,0.117,0.59,117.6,1767,25%,104.5,3.8,335,11.2,,,0,None,
Marques Johnson,"Johnson,Marques",1980,77,2686,0.545,0.09,0.137,0.139,0.23,0.247,0.248,0.151,0.007,0.014,0.017,3.1,0.546,0.222,0.114,0.58,117.9,1566,23%,104,3.5,308,10.3,,,1,Second Team,
Marques Johnson,"Johnson,Marques",1981,76,2542,0.552,0.101,0.124,0.149,0.233,0.24,0.241,0.197,0.008,0.009,0.021,3.7,0.556,0,0.113,0.59,118.2,1509,24%,103.7,3.7,301,10,,,1,Second Team,
Marques Johnson,"Johnson,Marques",1982,60,1900,0.532,0.096,0.123,0.167,0.239,0.226,0.227,0.164,0.005,0.01,0.015,3.6,0.534,0,0.11,0.57,112.5,975,22%,103.7,2,160,5.3,,,0,None,
Marques Johnson,"Johnson,Marques",1983,80,2853,0.511,0.079,0.135,0.131,0.186,0.277,0.27,0.203,0.014,0.011,0.017,3.5,0.514,0.2,0.108,0.56,111.4,1670,25%,101.5,2.8,282,9.4,,,0,None,
Marques Johnson,"Johnson,Marques",1984,74,2715,0.502,0.075,0.124,0.134,0.187,0.271,0.264,0.186,0.01,0.009,0.021,3.4,0.505,0.154,0.1,0.55,110.2,1482,25%,103.4,1.8,215,7.2,,,0,None,
Marques Johnson,"Johnson,Marques",1985,72,2448,0.453,0.088,0.105,0.151,0.174,0.248,0.241,0.146,0.012,0.006,0.014,3.8,0.454,0.231,0.097,0.51,103,1201,23%,111.5,-1.6,19,0.6,,,0,None,
Marques Johnson,"Johnson,Marques",1986,75,2605,0.511,0.065,0.112,0.14,0.248,0.254,0.25,0.175,0.012,0.01,0.019,3.9,0.516,0.067,0.088,0.56,111.8,1459,23%,112.3,0.3,127,4.2,,,0,None,
Marques Johnson,"Johnson,Marques",1987,10,302,0.439,0.03,0.095,0.112,0.194,0.277,0.27,0.152,0.039,0.009,0.019,3.8,0.456,0,0.06,0.5,99.9,152,24%,113.4,-2.8,-5,-0.2,,,0,None,
Marques Johnson,"johnson,marques",1990,10,99,0.406,0.091,0.092,0.22,0.438,0.177,0.185,0.119,0.094,0.005,0,5.8,0.345,0.667,0.092,0.46,97.9,45,21%,119.5,-4.6,-5,-0.2,,,0,None,
Mickey Johnson,"Johnson,Mickey",1978,81,2870,0.462,0.083,0.197,0.192,0.298,0.238,0.239,0.144,0,0.013,0.015,5.3,0.462,,0.14,0.51,103.1,1449,23%,102,0.5,152,5.1,,,0,None,
Mickey Johnson,"Johnson,Mickey",1979,82,2594,0.449,0.082,0.182,0.23,0.247,0.237,0.236,0.213,0,0.012,0.016,5.3,0.449,,0.132,0.48,97.6,1326,25%,104.2,-1.3,39,1.3,,,0,None,
Mickey Johnson,"Johnson,Mickey",1980,82,2647,0.465,0.098,0.171,0.19,0.303,0.248,0.255,0.187,0.025,0.022,0.027,5.3,0.471,0.156,0.133,0.52,105.8,1588,26%,103.8,0.9,161,5.4,,,0,None,
Mickey Johnson,"Johnson,Mickey",1981,82,2118,0.45,0.098,0.184,0.217,0.31,0.211,0.217,0.177,0.021,0.018,0.021,5.8,0.454,0.167,0.142,0.51,102.6,1086,23%,100.9,0.5,110,3.7,,,0,None,
Mickey Johnson,"Johnson,Mickey",1982,76,1934,0.492,0.082,0.183,0.208,0.308,0.221,0.225,0.158,0.009,0.013,0.018,6,0.495,0.143,0.135,0.53,106.2,975,23%,100.8,1.3,133,4.4,,,0,None,
Mickey Johnson,"Johnson,Mickey",1983,78,2053,0.426,0.088,0.176,0.211,0.339,0.244,0.253,0.176,0.039,0.012,0.019,6.7,0.438,0.083,0.133,0.49,100.2,1129,25%,101.9,-0.1,80,2.7,,,0,None,
Mickey Johnson,"Johnson,Mickey",1984,78,2122,0.424,0.095,0.177,0.201,0.398,0.211,0.224,0.144,0.034,0.008,0.022,6.6,0.43,0.172,0.133,0.51,102.8,1104,24%,107,-0.7,56,1.9,,,0,None,
Mickey Johnson,"Johnson,Mickey",1985,66,1565,0.431,0.098,0.193,0.169,0.364,0.24,0.249,0.139,0.042,0.012,0.021,6.8,0.434,0.233,0.142,0.52,106.1,890,25%,110.7,-0.6,46,1.5,,,0,None,
Mickey Johnson,"Johnson,Mickey",1986,79,1574,0.427,0.069,0.167,0.239,0.361,0.175,0.183,0.181,0.047,0.009,0.02,7.6,0.433,0.208,0.118,0.48,98,678,20%,105.6,-1.6,14,0.5,,,0,None,
Nick Johnson,"Johnson,Nick",2015,28,262,0.38,0.055,0.109,0.208,0.227,0.166,0.167,0.063,0.28,0.006,0.013,6.2,0.389,0.238,0.082,0.37,80.7,74,17%,106.9,-4.6,-14,-0.5,2015,1,0,None,1.5
Ollie Johnson,"Johnson,Ollie",1978,82,1704,0.472,0.055,0.113,0.163,0.179,0.199,0.191,0.105,0,0.013,0.022,5.1,0.472,,0.083,0.5,101.6,666,18%,101.3,-0.1,68,2.3,,,0,None,
Ollie Johnson,"Johnson,Ollie",1979,71,1734,0.52,0.037,0.106,0.194,0.163,0.173,0.167,0.131,0,0.01,0.015,5,0.52,,0.072,0.52,105.1,618,16%,106.6,-0.7,48,1.6,,,0,None,
Ollie Johnson,"Johnson,Ollie",1980,79,1535,0.498,0.037,0.081,0.172,0.156,0.197,0.183,0.156,0.021,0.009,0.018,5.2,0.506,0.091,0.06,0.52,105,586,17%,109.5,-1.1,29,1,,,0,None,
Ollie Johnson,"Johnson,Ollie",1981,40,372,0.554,0.025,0.129,0.16,0.171,0.238,0.226,0.118,0.038,0.003,0.025,5.8,0.566,0.167,0.081,0.54,110.4,173,20%,100.7,2,31,1,,,0,None,
Ollie Johnson,"Johnson,Ollie",1982,26,150,0.509,0.055,0.108,0.22,0.111,0.205,0.189,0.091,0.056,0.011,0.041,9,0.51,0.333,0.083,0.47,96.5,57,19%,100.6,-0.8,4,0.1,,,0,None,
Orlando Johnson,"Johnson,Orlando",2013,51,619,0.5,0.037,0.159,0.162,0.128,0.175,0.167,0.124,0.522,0.009,0.009,4,0.419,0.383,0.099,0.43,100.2,179,15%,101.1,-0.3,22,0.7,2013,1,0,None,2
Orlando Johnson,"Johnson,Orlando",2014,45,392,0.358,0.026,0.13,0.132,0.168,0.171,0.166,0.077,0.416,0.003,0.008,3.2,0.409,0.191,0.079,0.38,84.7,97,15%,101.8,-2.6,-5,-0.2,2013,2,0,None,2
Reggie Johnson,"Johnson,Reggie",1981,79,1716,0.499,0.088,0.137,0.18,0.188,0.216,0.21,0.065,0.001,0.015,0.012,7.9,0.499,0,0.114,0.53,103.9,752,20%,107.3,-0.7,47,1.6,1981,1,0,None,4.5
Reggie Johnson,"Johnson,Reggie",1982,75,1904,0.53,0.079,0.186,0.146,0.178,0.186,0.182,0.054,0.002,0.017,0.008,6.5,0.531,0,0.131,0.55,110.2,757,17%,108.5,0,80,2.7,1981,2,0,None,4.5
Reggie Johnson,"Johnson,Reggie",1983,79,1541,0.486,0.076,0.125,0.188,0.187,0.178,0.172,0.06,0.008,0.015,0.008,7.2,0.487,0.25,0.101,0.51,102.2,566,16%,105.4,-0.9,35,1.2,1981,3,0,None,4.5
Reggie Johnson,"Johnson,Reggie",1984,72,818,0.496,0.073,0.121,0.191,0.359,0.171,0.18,0.065,0.004,0.012,0.014,8.3,0.498,0,0.096,0.54,106.7,330,18%,106.6,-0.2,31,1,1981,4,0,None,4.5
Steffond Johnson,"Johnson,Steffond",1987,29,234,0.422,0.065,0.142,0.216,0.313,0.148,0.161,0.03,0.047,0.005,0.018,11.3,0.443,0,0.101,0.45,86,72,17%,112.1,-4.9,-14,-0.5,1987,1,0,None,4
Steve Johnson,"Johnson,Steve",1982,78,1741,0.613,0.095,0.203,0.232,0.329,0.202,0.218,0.077,0,0.029,0.011,10.3,0.613,,0.148,0.55,107.7,915,23%,105.3,0.8,101,3.4,1982,1,0,None,4
Steve Johnson,"Johnson,Steve",1983,79,1544,0.624,0.098,0.181,0.232,0.313,0.204,0.218,0.088,0,0.029,0.012,10,0.624,,0.139,0.55,107.9,837,23%,103.1,1.3,108,3.6,1982,2,0,None,4
Steve Johnson,"Johnson,Steve",1984,81,1487,0.559,0.123,0.2,0.23,0.306,0.203,0.216,0.083,0,0.026,0.012,9.9,0.559,,0.161,0.52,101.8,726,23%,105.6,-0.7,40,1.3,1982,3,0,None,4
Steve Johnson,"Johnson,Steve",1985,74,1659,0.545,0.105,0.198,0.225,0.351,0.178,0.186,0.055,0.006,0.021,0.011,7.7,0.548,0,0.153,0.53,106.4,715,20%,107.9,-0.3,58,1.9,1982,4,0,None,4
Steve Johnson,"Johnson,Steve",1986,71,1828,0.632,0.092,0.194,0.24,0.452,0.175,0.193,0.073,0,0.019,0.011,7.6,0.632,,0.144,0.57,112.3,895,20%,107.3,1.1,117,3.9,1982,5,0,None,4
Steve Johnson,"Johnson,Steve",1987,79,2345,0.556,0.095,0.174,0.236,0.385,0.207,0.218,0.093,0,0.017,0.01,7,0.556,,0.135,0.53,106.1,1241,23%,108.5,-0.3,82,2.7,1982,6,0,None,4
Steve Johnson,"Johnson,Steve",1988,43,1050,0.529,0.086,0.163,0.207,0.299,0.246,0.259,0.08,0.002,0.016,0.008,6.9,0.53,0,0.125,0.52,100.5,591,26%,108,-1.5,11,0.4,1982,7,0,None,4
